s1_id,target_id,match_type,s1_raw_name,target_raw_name,s1_norm_name,target_norm_name,s1_raw_addr,target_raw_addr,s1_country,target_country,country_match,failure_pattern
S1-793715787,S3-63052353,multi_match,Red Foundation Private Limited,रेड फाउंडेशन प्राइवेट लिमिटेड,red foundation pvt ltd,,"A 1903, Majaswadi Sarvoday Nagar Chs Ltd, Majas Village, Sarvodaya Nagar, Jogeshwari (E), Mumbai, Mumbai, Mumbai City, Maharashtra","A 1902, Vasai, MH",india,india,True,transliteration_devanagari_erasure
S1-684963707,S3-978625899,multi_match,Digital Business Pvt Ltd,डिजिटल बिजनेस प्रा. लि.,digital business pvt ltd,,"Flat No 705, Ok Plus, Green Heights Sirsi Road, Jaipur, Rajasthan","05, Jaipur, राजस्थान",india,india,True,transliteration_devanagari_erasure
S1-465114764,S3-115295565,multi_match,White Properties,व्हाइट प्रॉपर्टीज,white properties,,"H. No., 830, Sector-15, Faridabad, Haryana","Faridabad, H. No., HR",india,india,True,transliteration_devanagari_erasure
S1-497906218,S3-605244402,multi_match,Urban Infrastructure LLP,अर्बन इंफ्रास्ट्रक्चर एलएलपी,urban infrastructure llp,,"Fl.N.5, Gaurav Residency, Pl.N.1, 2, 3, Sahadeo Ngr, Gp Rd, Nashik, Maharashtra","Fl.n.7-5, Nashik, MH",india,india,True,transliteration_devanagari_erasure
S1-671976247,S3-755387647,multi_match,Sunrise Systems Private Limited,सनराइज सिस्टम्स प्राइवेट लिमिटेड,sunrise systems pvt ltd,,"433 3Rd Floor, Jagriti Enclave, New Delhi, Delhi","3Rd Floor, Paprawat, DL",india,india,True,transliteration_devanagari_erasure
S1-660446082,S3-896058719,multi_match,Urban New Products Private Limited,ಅರ್ಬನ್ ನ್ಯೂ ಪ್ರೊಡಕ್ಟ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,urban new products pvt ltd,,"Flat No G 1, 1St Floor, Amigo Casa Fe, No. 43/29, 2Nd Floor, Promenade Road, Bangalore, Karnataka","Door No 155 Flat No G 1, Bengaluru, Bangalore, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-49816219,S3-504984112,multi_match,Shakti Agro Private Limited,शक्ति एग्रो प्राइवेट लिमिटेड,shakti agro pvt ltd,,"C- 3603, Elanza Co Operative Housing Society, Chincholi Bunder Road, Beside Inorbit Mall Malad West, Malad West, Mumbai, Maharashtra","C- C-3603, Greater Bombay, MH",india,india,True,transliteration_devanagari_erasure
S1-584932288,S3-898968305,multi_match,Mcmahan Best Cantor Group,mbcant0r.com,mcmahan best cantor group,mbcant0r com,"5179 1000, Swayzee, IN","517 1000, Sayzee, Indiana",us,us,True,address_numeric_match
S1-418205123,S3-40785316,multi_match,Saiprasad Cube,Ectojax,saiprasad cube,ectojax,"C-502, Srinilaya Asian Manot Road No 2 Banjarahills, Hyderabad, Telangana","C-0502, Hyderabad, తెలంగాణ",india,india,True,dba_trade_name_or_different
S1-380143690,S2-260844995,multi_match,Lakshmi Ram Logistics Limited,ಲಕ್ಷ್ಮಿ ರಾಮ್ ಲಾಜಿಸ್ಟಿಕ್ಸ್ ಲಿಮಿಟೆಡ್,lakshmi ram logistics ltd,,"No. 374, Fourth Floor (4-A) 7Th Cross, Btm 2Nd Stage, Bangalore, Karnataka","NO. 374, BENGALURU URBAN, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-684545314,S3-375897516,multi_match,Aditya Developers Pvt Ltd,ఆదిత్య డెవలపర్స్ ప్రైవేట్ లిమిటెడ్,aditya developers pvt ltd,,"H.No.11-6-2, Behind Power House Ramaraopet, Kakinada, Kakinada, Guntur, Andhra Pradesh","H.no.11-6-2, Vishakhapatnam, AP",india,india,True,transliteration_devanagari_erasure
S1-684545314,S3-738150806,multi_match,Aditya Developers Pvt Ltd,ఆదిత్య డెవలపర్స్ ప్రైవేట్ లిమిటెడ్,aditya developers pvt ltd,,"H.No.11-6-2, Behind Power House Ramaraopet, Kakinada, Kakinada, Guntur, Andhra Pradesh","AP, Vishakhapatnam, No 11-6-2",india,india,True,transliteration_devanagari_erasure
S1-684545314,S3-929499305,multi_match,Aditya Developers Pvt Ltd,ఆదిత్య డెవలపర్స్ ప్రైవేట్ లిమిటెడ్,aditya developers pvt ltd,,"H.No.11-6-2, Behind Power House Ramaraopet, Kakinada, Kakinada, Guntur, Andhra Pradesh","H.no.11-6-2, Vishakhapatnam, AP",india,india,True,transliteration_devanagari_erasure
S1-473599837,S3-224883641,multi_match,Tirupati Universal Builders Private Limited,তিরুপতি ইউনিভার্সাল বিল্ডার্স প্রাইভেট লিমিটেড,tirupati universal builders pvt ltd,,"S E Side, 1St Fr, Fl 1A, Plot-153 31/2, (Sp-153), Sahapur Colony(W), Kolkata, Kolkata, Howrah, West Bengal","S E Side, Kolkatta, WB",india,india,True,transliteration_devanagari_erasure
S1-268435334,S3-192018054,multi_match,Vision Estate Private Limited,വിഷൻ എസ്റ്റേറ്റ് പ്രൈവറ്റ് ലിമിറ്റഡ്,vision estate pvt ltd,,"12/373 G, Kozhikode, Thottathil, Valiyaparamba, Kerala","G, Kozhikode, Keralam",india,india,True,transliteration_devanagari_erasure
S1-649200120,S3-174545091,multi_match,Vision Industries Private Limited,விஷன் இண்டஸ்ட்ரீஸ் பிரைவேட் லிமிடெட்,vision ind pvt ltd,,"No.2, Velacherry Main Road, Thanthai Periyar Nagar, Madipakkam, Chennai, Tamil Nadu","No.2, Chennai, TN",india,india,True,transliteration_devanagari_erasure
S1-649200120,S3-907948721,multi_match,Vision Industries Private Limited,விஷன் இண்டஸ்ட்ரீஸ் பிரைவேட் லிமிடெட்,vision ind pvt ltd,,"No.2, Velacherry Main Road, Thanthai Periyar Nagar, Madipakkam, Chennai, Tamil Nadu","No.2, Chennai, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
S1-56520129,S3-178053264,multi_match,Big Construction Pvt Ltd,બિગ કન્સ્ટ્રક્શન પ્રા. લિ.,big construction pvt ltd,,"Ahmadabad City, Ahmedabad, 7Th Floor, Iscon Elegance, Nr Circle-P, Sg Highway, Satellite, Ahmedabad, Gujarat, 705 B","705/5 B, Shyamal Cross Road, GJ",india,india,True,transliteration_devanagari_erasure
S1-802891731,S2-972661669,multi_match,Silver Infotech Private Limited,సిల్వర్ ఇన్ఫోటెక్ ప్రైవేట్ లిమిటెడ్,silver infotech pvt ltd,,"Flat No G -1, Nirmal Ratna Apartments Gangaram, Chanda Nagar, Hyderabad, Telangana","FLAT NO G -##1, HYDERABAD, తెలంగాణ",india,india,True,transliteration_devanagari_erasure
S1-660819740,S3-956860049,multi_match,Z+ Fields Inc,Z+ Inc Partners,z fields inc,z inc partners,"228 Fenno Street, Revere, MA","Fenno St, Revre, Massachusetts",us,us,True,word_overlap_below_threshold
S1-369617998,S3-388593331,multi_match,Empire Charities Clinic,Onyxjax,empire charities clinic,onyxjax,"18220 Riverway Avenue, WA, Spokane Valley","Riverway Ave, Gerenacres, Washington",us,us,True,dba_trade_name_or_different
S1-544284441,S3-400734701,multi_match,Pioneer Infrastructure Private Limited,பயனியர் இன்ஃப்ராஸ்ட்ரக்சர் பிரைவேட் லிமிடெட்,pioneer infrastructure pvt ltd,,"No.2976, 14Th Main Road, Anna Nagar, Chennai, Tamil Nadu","No.6976, Chennai, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
S1-980394833,S3-572697644,multi_match,Future Impex Pvt Ltd,ஃபியூச்சர் இம்பெக்ஸ் பிரைவேட் லிமிடெட்,future impex pvt ltd,,"308, Sai Kiran, Pera Naidu Layout Nehru Street, Ram Nagar, Coimbatore, Tamil Nadu","08, Coimbatore, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
S1-793001089,S2-303267885,multi_match,Unique Jain Technologies Limited,यूनिक जैन टेक्नोलॉजीज लिमिटेड,unique jain technologies ltd,,"S.No. 2399/2/A, Tanang Phata, Miraj-Pandharpur Road, A/P - Malgaon, Taluka- Miraj, District- Sangli, Maharashtra, Miraj, Sangli","S.NO. 2399/2/A, GOA-PANAJI REGION, N/A, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-137813395,S3-861486378,multi_match,Lakshmi Management Private Limited,लक्ष्मी मैनेजमेंट Private Limited,lakshmi management pvt ltd,pvt ltd,"Flat No. A-306, 3Rd Floor, Riddhi Siddhi (The Twins Tower) 6, Gyans Park, Indore, Madhya Pradesh","Flat No. A-06, Inore, Indore, MP",india,india,True,word_overlap_below_threshold
S1-456803082,S2-893103915,multi_match,Southern Producer Private Limited,सदर्न प्रोड्यूसर प्राइवेट लिमिटेड,southern producer pvt ltd,,"Ranade Cottage Chs Ltd, Paranjpe B Scheme, Rd No. 3, Maharashtra, Mumbai, Flat No.1","FLAT NO.1, MUMBAI, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-262364215,S3-521727221,multi_match,Tech Shiv Technology Private Limited,டெக் சிவ் டெக்னாலஜி பிரைவேட் லிமிடெட்,tech shiv technology pvt ltd,,"No.: 229/10, Thiruveethi Amman Koil, 3Rd Street, Porur, Chennai, Tamil Nadu, Chennai, S F","Kanchipuram, Chennai, தமிழ்நாடு, S F",india,india,True,transliteration_devanagari_erasure
S1-262364215,S3-470465075,multi_match,Tech Shiv Technology Private Limited,டெக் சிவ் டெக்னாலஜி பிரைவேட் லிமிடெட்,tech shiv technology pvt ltd,,"No.: 229/10, Thiruveethi Amman Koil, 3Rd Street, Porur, Chennai, Tamil Nadu, Chennai, S F","S F, Chennai, Kanchipuram, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
S1-901099049,S3-847841247,multi_match,Bikaner Inds Pvt Ltd,Úmbrahalo,bikaner inds pvt ltd,umbrahalo,"202, T-A, Runwal Elegante, Lokhandwala Com. Oshiwara, Mumbai, Maharashtra","204, Mumbai, महाराष्ट्र",india,india,True,dba_trade_name_or_different
S1-83688229,S3-805745526,multi_match,Bombay Projects Limited,बॉम्बे प्रोजेक्ट्स लिमिटेड,bombay projects ltd,,"House No.31, Dhavadi, Taluka Ambejogai, District Beed, Dhavadi, Georai, Beed, Maharashtra","House No.31, Bhid, MH",india,india,True,transliteration_devanagari_erasure
S1-339761012,S3-778711453,multi_match,Premier Solutions Private Limited,Mr psprivate.com,premier sol pvt ltd,mr psprivate com,"G-2, Sk Residency, C-59, Hastinapur-C Lalarpura Road, Gandhipath West, Jaipur, Rajasthan","RJ, Plot 802 G-2, Jaipur",india,india,True,address_numeric_match
S1-382940415,S2-275799912,multi_match,Balaji Technologies Pvt Ltd,बालाजी टेक्नोलॉजीज प्रा. लि.,balaji technologies pvt ltd,,"403, 4Th Floor, Vinita Chs, Near Malhar Cinema, Thane, Thane, Maharashtra","40, THANE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-382940415,S2-115902790,multi_match,Balaji Technologies Pvt Ltd,बालाजी टेक्नोलॉजीज प्रा. लि.,balaji technologies pvt ltd,,"403, 4Th Floor, Vinita Chs, Near Malhar Cinema, Thane, Thane, Maharashtra","40, THANE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-360774873,S3-387794549,multi_match,Sky Developers Private Limited,ಸ್ಕೈ ಡೆವಲಪರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,sky developers pvt ltd,,"#9, 2Nd Floor, 7Th Cross Cubben Pet, Bangalore, Karnataka","No 5-9, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-360774873,S3-192133003,multi_match,Sky Developers Private Limited,ಸ್ಕೈ ಡೆವಲಪರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,sky developers pvt ltd,,"#9, 2Nd Floor, 7Th Cross Cubben Pet, Bangalore, Karnataka","No 5-9, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-451422069,S3-878404787,multi_match,Star Healthcare LLP,স্টার হেলথকেয়ার এলএলপি,star healthcare llp,,"C/O, Harendra Nath Ghosh Sehara Pourhouse, Oppsite Sehara Bazar, Burdwan, Bardhaman, West Bengal","C/o, Burdwan, Seharabazar, পশ্চিমবঙ্গ",india,india,True,transliteration_devanagari_erasure
S1-926980849,S3-162264186,multi_match,Dynamic Foundation Limited,ಡೈನಾಮಿಕ್ ಫೌಂಡೇಶನ್ ಲಿಮಿಟೆಡ್,dynamic foundation ltd,,"No.F.3, 5Th Floor, Marishtowers, J.C. Road, Bangalore-2., Bangalore, Karnataka","No.f.003, Bangalore, Bangalore-2., KA",india,india,True,transliteration_devanagari_erasure
S1-285190388,S2-856378783,multi_match,Ss Exports LLP,एसएस एक्सपोर्ट्स एलएलपी,ss exports llp,,"Flat No. B-7-1103, Margosa Heights, Sr. No. 57, 5, Mohammadwadi, Pune, Maharashtra","HN 972 FALT NO. B-7-1103, POONA, DEHU ROAD, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-326874125,S3-230627031,multi_match,Guru Solutions,ગુરુ સોલ્યુશન્સ,guru sol,,"B/4, Imperial Plus Com., Zanzarda Road, Junagadh, Gujarat","GJ, Junagadh, B/4",india,india,True,transliteration_devanagari_erasure
S1-599243489,S3-813885523,multi_match,Smart Infra,ಸ್ಮಾರ್ಟ್ ಇನ್‌ಫ್ರಾ,smart infra,,"F No-104, S R Arcade, Tulsi Theater Road, Bangalore North, Bangalore, Karnataka","F No-104, Banglore, KA",india,india,True,transliteration_devanagari_erasure
S1-435507205,S3-905615031,multi_match,"Kern, Rana and Burgess Steel",Halolum,kern rana and burgess steel,halolum,"14 Norman Place, Amherst, NY","Norman Pl, Bffalo, New York",us,us,True,dba_trade_name_or_different
S1-591679322,S3-841139387,multi_match,Viex LLC,LLC Vmeix,viex llc,llc vmeix,"624 Midvale Avenue, Hempstead, NY","Midvale Ave, East Meadow, New York",us,us,True,word_overlap_below_threshold
S1-384629517,S2-741285396,multi_match,Dynamic Business Pvt Ltd,डायनामिक बिजनेस प्रा. लि.,dynamic business pvt ltd,,"H. No. 32/A, W. No. 7, Chandak Kothi, Subhash Road, Ganeshpeth, Nagpur, Maharashtra","H. NO. 0032/A, NAGPUR, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-531251931,S3-741013474,multi_match,Red Foundation Private Limited,रेड फाउंडेशन प्राइवेट लिमिटेड,red foundation pvt ltd,,"109, Ground Floor, Shakti Khand 1St Indirapuram, Ghaziabad, Uttar Pradesh","09, Ghaziabad, UP",india,india,True,transliteration_devanagari_erasure
S1-681186119,S2-701384396,multi_match,Supreme Builders Private Limited,ಸುಪ್ರೀಮ್ ಬಿಲ್ಡರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,supreme builders pvt ltd,,"1St Main Road Svg Nagar, Mudalpalya, No.7, Karnataka, Bangalore","NO.7, BANGALORE, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-681186119,S3-977148846,multi_match,Supreme Builders Private Limited,ಸುಪ್ರೀಮ್ ಬಿಲ್ಡರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,supreme builders pvt ltd,,"1St Main Road Svg Nagar, Mudalpalya, No.7, Karnataka, Bangalore","H.no 7, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-709868834,S2-89064330,multi_match,Innovative Products,ઇનોવેટિવ પ્રોડક્ટ્સ,innovative products,,"Plot No-998, Road No-87, G.I.D.C Sachin, Chorasi, Surat, Gujarat","PLOT NO-1000, SURAT, ગુજરાત",india,india,True,transliteration_devanagari_erasure
S1-709868834,S2-33540713,multi_match,Innovative Products,ઇનોવેટિવ પ્રોડક્ટ્સ,innovative products,,"Plot No-998, Road No-87, G.I.D.C Sachin, Chorasi, Surat, Gujarat","SURAT, ગુજરાત, PLOT NO-1000, SURAT",india,india,True,transliteration_devanagari_erasure
S1-393372459,S2-957326570,multi_match,Dynamic Care Private Limited,ಡೈನಾಮಿಕ್ ಕೇರ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,dynamic care pvt ltd,,"Ft3, Cts No.4876/46/A2, 4876/46/A3R.S.No.1386/1, 1386/6 Jadhav Nagar, Belgaum, Karnataka","BELAGAVI, BELGAVI, FT003, Karnataka",india,india,True,transliteration_devanagari_erasure
S1-754848398,S3-301588506,multi_match,Alpha Finance Private Limited,अल्फा फाइनेंस प्राइवेट लिमिटेड,alpha finance pvt ltd,,"25, Aruna Nagar Etah, Etah, Uttar Pradesh","2-5, Mumbai, Etah, UP",india,india,True,transliteration_devanagari_erasure
S1-865343278,S3-16968075,multi_match,Anand Producer LLP,આનંદ પ્રોડ્યુસર એલએલપી,anand producer llp,,"Plot No.2, Sumangalam Co Op Society, Bodakdev, Ahmedabad, Gujarat","Ahmedabad, GJ, H.no 2., Ahmedabad",india,india,True,transliteration_devanagari_erasure
S1-822783100,S2-848095308,single_match,Hitech Developers Private Limited,हाईटेक डेवलपर्स प्राइवेट लिमिटेड,hitech developers pvt ltd,,"D-16, First Floor, Above Icici Bank Prashant Vihar, Delhi, North West Delhi, Delhi","D-16, ROHINI SEC, दिल्ली",india,india,True,transliteration_devanagari_erasure
S1-736158605,S3-906253279,multi_match,Brinkman's Diagnostics,Wexnovi,brinkman s diagnostics,wexnovi,"4127 Howcher Street, Houston, TX","04127 Howcher Street, Houstton, Texas",us,us,True,dba_trade_name_or_different
S1-922476857,S3-560911810,multi_match,Creative Food Private Limited,ક્રિએટિવ ફૂડ પ્રાઇવેટ લિમિટેડ,creative food pvt ltd,,"32, First Floor, Krishnacomplex Radhanpur Char Rasta, Mehsana, Mahesana, Gujarat","3-2, Mahesana, null, GJ",india,india,True,transliteration_devanagari_erasure
S1-922476857,S2-168470594,multi_match,Creative Food Private Limited,ક્રિએટિવ ફૂડ પ્રાઇવેટ લિમિટેડ,creative food pvt ltd,,"32, First Floor, Krishnacomplex Radhanpur Char Rasta, Mehsana, Mahesana, Gujarat","RAKSA, ગુજરાત, 32",india,india,True,transliteration_devanagari_erasure
S1-370096305,S3-798593719,multi_match,Real Technology Private Limited,रियल टेक्नोलॉजी प्राइवेट लिमिटेड,real technology pvt ltd,,"4, Swami Jayramdas Shopping Centre, R. C. Coloney, Chembur, Mumbai, Maharashtra","4, Mumbai, MH",india,india,True,transliteration_devanagari_erasure
S1-514443670,S3-287407029,multi_match,Red Estate Private Limited,रेड एस्टेट प्राइवेट लिमिटेड,red estate pvt ltd,,"Flat No. 7, Raj Heritage, S.No 78/4/5, Plot 33, Bhusari Colony, Kothrud, Pune, Maharashtra","Flat No. 7, Pune, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-29617868,S3-92391037,multi_match,Bright Builders Private Limited,ब्राइट बिल्डर्स प्राइवेट लिमिटेड,bright builders pvt ltd,,"Ghaziabad, Near Vasant Cinema Nehru Nagar, 2B/2, Ghaziabad, Uttar Pradesh","Ghaziabad, B/2, उत्तर प्रदेश",india,india,True,transliteration_devanagari_erasure
S1-29617868,S3-447599084,multi_match,Bright Builders Private Limited,Drexnex,bright builders pvt ltd,drexnex,"Ghaziabad, Near Vasant Cinema Nehru Nagar, 2B/2, Ghaziabad, Uttar Pradesh","B/2, Ghaziabad, उत्तर प्रदेश",india,india,True,address_numeric_match
S1-64625614,S3-46702205,multi_match,One Technology Private Limited,વન ટેક્નોલોજી પ્રાઇવેટ લિમિટેડ,one technology pvt ltd,,"A 5, Gujarat, Iris Sky Bunglows, Opp Lohana Samaj Wadi, Valsad","A 5, Valsad, ગુજરાત",india,india,True,transliteration_devanagari_erasure
S1-718414667,S2-868500987,multi_match,Hari Supreme Foods Private Limited,हरि सुप्रीम फूड्स प्राइवेट लिमिटेड,hari supreme foods pvt ltd,,"F, Plot No. 266/A, Bhawani Peth, Pune, Maharashtra","F, PUNE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-581830098,S3-796620703,multi_match,White Trading Limited,व्हाइट ट्रेडिंग लिमिटेड,white trd ltd,,"Shop No. 144, Narayan, Dhuri Chawl, S.V Road, Mumbai, Maharashtra","Shop No. 44, Mumbai, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-414470632,S3-777956392,multi_match,Gold Hospital,Go1d Services,gold hospital,go1d svc,"H. No. 324/2, Madhya Pradesh, Chhindwara, Ward No.07, Shrivastav Colony","#24/2, Chhindwara, MP",india,india,True,address_numeric_match
S1-859166824,S3-615504258,multi_match,Shiva Healthcare Private Limited,শিব হেলথকেয়ার প্রাইভেট লিমিটেড,shiva healthcare pvt ltd,,"4, Liluah Station Road, Flat-302, 3Rd Floor Gajanan Apartment, Howrah, West Bengal","Plot 875 4, Howrah, পশ্চিমবঙ্গ",india,india,True,transliteration_devanagari_erasure
S1-45647926,S2-979967760,multi_match,Anand Infra Limited,ആനന്ദ് ഇൻഫ്ര ലിമിറ്റഡ്,anand infra ltd,,"C 4, Thejaswini Building Technopark Campus, Kariavattom, Thiruvananthapuram, Thiruvananthapuram, Trivandrum, Kerala","TRIVANDRUM, കേരളം, TRIVANDRUM, C 4",india,india,True,transliteration_devanagari_erasure
S1-86415623,S2-37134877,multi_match,Balaji Projects Private Limited,ಬಾಲಾಜಿ ಪ್ರಾಜೆಕ್ಟ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,balaji projects pvt ltd,,"No-03, 2Nd Cross, Drc Post Chikka Adugodi, Bangalore, Karnataka","BANGALORE, NO-2, BANGALORE, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-786343417,S3-131241515,multi_match,U 7 W Steers,U 7,u 7 w steers,u 7,"434 Park 800 Drive, Greenwood, IN",,us,us,True,missing_address
S1-53740303,S2-867165608,multi_match,Shree Builders Private Limited,श्री बिल्डर्स प्राइवेट लिमिटेड,shree builders pvt ltd,,"Unit-924, Tower-B, Dlf Tower, Jasola, New Delhi, Delhi, South Delhi, Delhi","दिल्ली, DELHI, HN 610 UNIT-294, N/A",india,india,True,transliteration_devanagari_erasure
S1-894516756,S3-890059858,multi_match,Jai Management Limited,जय मैनेजमेंट लिमिटेड,jai management ltd,,"Plot No.7, Sector-7B, North Avenue, Reliance City Village, Sondhi, Jhajjar, Jhajjar, Haryana","Plot No.7, Jhajjar, HR",india,india,True,transliteration_devanagari_erasure
S1-213545579,S2-249882359,multi_match,Good Shiva International LLP,गुड शिवा इंटरनेशनल एलएलपी,good shiva intl llp,,"101, Vishkarma Ind Park Shed No. 62 Pali Bhankari Road, Bhankari, Faridabad, Haryana","01, FARIDABAD, हरियाणा",india,india,True,transliteration_devanagari_erasure
S1-2458956,S3-247789726,multi_match,N+ Otg Inc.,N+ 0tg,n otg inc,n 0tg,"1268 Buenos Aires, AZ, Sahuarita",,us,us,True,missing_address
S1-279956352,S3-571130164,multi_match,Sonia Agro Pvt. Ltd.,Miraorbi,sonia agro pvt ltd,miraorbi,"D.No, 8/10, 3Rd Floor, Golden Treasure Apts, Poonamallee, Tiruvallur, Tamil Nadu","Maduravayal, TN, Tiruvallur, D.no",india,india,True,dba_trade_name_or_different
S1-374446713,S2-16285983,multi_match,Shyam Media,શ્યામ મીડિયા,shyam media,,"4Th Floor, Mruduna Sadan Pratap Road, Vadodara, Gujarat","NO 04TH FLOOR, VADODARA, ગુજરાત",india,india,True,transliteration_devanagari_erasure
S1-614231416,S3-117404942,multi_match,Chrome Institute,-- Lyrabelo,chrome institute,lyrabelo,"201, Sapphire Annexe, M. G. Road, Ghatkopar (E), Mumbai, Maharashtra","01, Greater Mumbai, Mumbai, MH",india,india,True,dba_trade_name_or_different
S1-61162509,S2-631754376,multi_match,Golden It Pvt Ltd,ଗୋଲଡେନ୍ ଆଇଟି ପ୍ରାଇଭେଟ୍ ଲିମିଟେଡ୍,golden it pvt ltd,,"Plot No-641(G.A), Kalinga Nagar, Bhubaneswar, Khordha, Orissa","PLOT NO-00641(G.A), KHANDAGIRI, Odisha",india,india,True,transliteration_devanagari_erasure
S1-27691399,S3-196062445,multi_match,Hari Properties Private Limited,ஹரி புராப்பர்ட்டீஸ் Private Limited,hari properties pvt ltd,pvt ltd,"Tamil Nadu, Plot No.6, K V K Nagar, Iaf Road, Selaiyur, Chennai","Plot No.6, Chennai, TN",india,india,True,address_numeric_match
S1-311705985,S2-204484517,multi_match,Ram Marketing Private Limited,ராம் மார்க்கெட்டிங் பிரைவேட் லிமிடெட்,ram marketing pvt ltd,,"No 1, Sterling Road, Niagara Apartments, Chennai, Tamil Nadu","1, CHENNAI, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
S1-814360532,S3-570040865,multi_match,Beia,8eia,beia,8eia,"3118 100th Street, Lubbock, TX","3326 100rd St, Lubbck, Texas",us,us,True,acronym_short_name
S1-814360532,S3-920709575,multi_match,Beia,Blohia,beia,blohia,"3118 100th Street, Lubbock, TX","Lubbokc CITY, Texas, 03118 100th Street",us,us,True,acronym_short_name
S1-100212860,S3-182996991,multi_match,Life Management Limited,लाइफ मैनेजमेंट लिमिटेड,life management ltd,,"Hisar, Ext. Adarsh Shoping Center, Near Khan Furniture, Azad Nagar, Gangwa Road, E-6, Haryana, Hisar","E-g-6, Hisar, Hissar, HR",india,india,True,transliteration_devanagari_erasure
S1-240928419,S3-167609863,multi_match,Classic Infra Pvt Ltd,ক্লাসিক ইনফ্রা প্রাইভেট লিমিটেড,classic infra pvt ltd,,"1/2, Lord Sinha Road, 6Th Floor, Kolkata, Kolkata, Howrah, West Bengal","1/2/1, Kolkatta, Howrah, WB",india,india,True,transliteration_devanagari_erasure
S1-857793021,S2-617199875,multi_match,Fortune Estate Pvt Ltd,ఫార్చూన్ ఎస్టేట్ ప్రైవేట్ లిమిటెడ్,fortune estate pvt ltd,,"Plot No:6, Rajappa Nagar Vanasthalipuram, Hyderabad, Telangana","PLOT NO:6, HYDERABAD, తెలంగాణ",india,india,True,transliteration_devanagari_erasure
S1-75029705,S3-298340738,multi_match,Sree Industries Private Limited,ಶ್ರೀ ಇಂಡಸ್ಟ್ರೀಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,sree ind pvt ltd,,"No.6, Basement Floor, A1 Block, 1St Main, Mysore, Karnataka","No.6, Mysore, KA",india,india,True,transliteration_devanagari_erasure
S1-283470832,S3-723726250,multi_match,Sky Trading Private Limited,Privatetradingsky.Com,sky trd pvt ltd,privatetradingsky com,"Flat No. A-1, Vaisali Apartments, No. 17/22, Dr. Nair Road, T Nagar, Chennai, Tamil Nadu","Flat No. A-a-1, Chennai, TN",india,india,True,address_numeric_match
S1-283470832,S2-320989774,multi_match,Sky Trading Private Limited,ஸ்கை டிரேடிங் பிரைவேட் லிமிடெட்,sky trd pvt ltd,,"Flat No. A-1, Vaisali Apartments, No. 17/22, Dr. Nair Road, T Nagar, Chennai, Tamil Nadu","CHENNAI, HN 158 FLAT NO. A-1, தமிழ்நாடு, CHENNAI",india,india,True,transliteration_devanagari_erasure
S1-410006754,S3-836760925,multi_match,One Jain Investment Private Limited,वन जैन इन्वेस्टमेंट प्राइवेट लिमिटेड,one jain investment pvt ltd,,"Ratna Sikha, 1-2, Jaipur, Rajasthan, Jaipur","1-2, Jaipur, राजस्थान",india,india,True,transliteration_devanagari_erasure
S1-351086218,S3-115457645,multi_match,Equinox,Yumakelo,equinox,yumakelo,"10835 Pitch Circle, MD, Monrovia","0835 Pitch Cir, PO Box 5884, Monrvia, Maryland",us,us,True,dba_trade_name_or_different
